"auction_date","auction_time","sold_to","sold_amount","opening_bid","assessed_value","surplus_amount","case_number","certificate_number","parcel_id","address","city","state","zip"
"12/19/2024","01:11 PM ET","3rd Party Bidder","$1,700.00","$975.74","$630.00","$724.26","155312022","155312022","303102000000043080","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:13 PM ET","3rd Party Bidder","$1,700.00","$1,247.27","$741.00","$452.73","155412022","155412022","303103000000011190","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:15 PM ET","3rd Party Bidder","$1,800.00","$710.77","$629.00","$1,089.23","155422022","155422022","303103000000012010","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:17 PM ET","3rd Party Bidder","$1,700.00","$734.61","$630.00","$965.39","155442022","155442022","303103000000012110","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:19 PM ET","3rd Party Bidder","$1,700.00","$1,036.79","$734.00","$663.21","155502022","155502022","303103000000013200","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:20 PM ET","3rd Party Bidder","$1,700.00","$820.66","$630.00","$879.34","155532022","155532022","303103000000014170","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:22 PM ET","3rd Party Bidder","$1,700.00","$1,045.70","$629.00","$654.30","155552022","155552022","303103000000021020","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:23 PM ET","3rd Party Bidder","$1,700.00","$823.34","$732.00","$876.66","155722022","155722022","303103000000031070","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:24 PM ET","3rd Party Bidder","$1,700.00","$817.38","$629.00","$882.62","155782022","155782022","303103000000032060","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:26 PM ET","3rd Party Bidder","$1,700.00","$1,015.68","$630.00","$684.32","155812022","155812022","303103000000032250","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:27 PM ET","3rd Party Bidder","$1,700.00","$914.78","$726.00","$785.22","155862022","155862022","303103000000033220","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:29 PM ET","3rd Party Bidder","$1,700.00","$817.38","$629.00","$882.62","156012022","156012022","303103000000043170","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:30 PM ET","3rd Party Bidder","$1,700.00","$846.74","$722.00","$853.26","156032022","156032022","303104000000011030","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:31 PM ET","3rd Party Bidder","$1,700.00","$898.52","$631.00","$801.48","156072022","156072022","303104000000012160","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:32 PM ET","3rd Party Bidder","$1,700.00","$1,072.92","$631.00","$627.08","156092022","156092022","303104000000012230","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:33 PM ET","3rd Party Bidder","$1,700.00","$850.07","$632.00","$849.93","167622022","167622022","313104000000012080","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:34 PM ET","3rd Party Bidder","$1,700.00","$1,018.05","$633.00","$681.95","169642022","169642022","313117000000024090","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:38 PM ET","3rd Party Bidder","$3,600.00","$878.29","$1,263.00","$2,721.71","169802022","169802022","313117000000042120","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:39 PM ET","3rd Party Bidder","$1,800.00","$1,233.50","$630.00","$566.50","169832022","169832022","313117000000043120","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:40 PM ET","3rd Party Bidder","$3,600.00","$925.04","$1,253.00","$2,674.96","170122022","170122022","313119000000012130","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:41 PM ET","3rd Party Bidder","$1,700.00","$975.40","$627.00","$724.60","170162022","170162022","313119000000014060","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:42 PM ET","3rd Party Bidder","$1,700.00","$930.60","$626.00","$769.40","170212022","170212022","313119000000022040","RIVER RANCH BLVD","LAKE WALES","FL","33898"
"12/19/2024","01:44 PM ET","3rd Party Bidder","$1,800.00","$1,197.53","$649.00","$602.47","170362022","170362022","313119000000034180","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:45 PM ET","3rd Party Bidder","$1,700.00","$1,083.07","$628.00","$616.93","170402022","170402022","313119000000042230","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:47 PM ET","3rd Party Bidder","$1,800.00","$1,295.94","$622.00","$504.06","170432022","170432022","313120000000013030","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:48 PM ET","3rd Party Bidder","$3,600.00","$963.15","$1,244.00","$2,636.85","170452022","170452022","313120000000021110","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:50 PM ET","3rd Party Bidder","$3,900.00","$854.80","$1,261.00","$3,045.20","170712022","170712022","313121000000011160","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:51 PM ET","3rd Party Bidder","$1,700.00","$1,342.91","$628.00","$357.09","170772022","170772022","313121000000013130","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"12/19/2024","01:53 PM ET","3rd Party Bidder","$1,800.00","$928.43","$620.00","$871.57","170922022","170922022","313121000000034010","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:55 PM ET","3rd Party Bidder","$3,600.00","$877.88","$1,238.00","$2,722.12","171052022","171052022","313121000000043130","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:56 PM ET","3rd Party Bidder","$1,900.00","$946.72","$632.00","$953.28","171552022","171552022","313126000000033070","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:58 PM ET","3rd Party Bidder","$2,000.00","$946.72","$632.00","$1,053.28","171562022","171562022","313126000000033120","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","01:59 PM ET","3rd Party Bidder","$2,000.00","$946.72","$632.00","$1,053.28","171582022","171582022","313126000000033230","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"12/19/2024","02:00 PM ET","3rd Party Bidder","$900.00","$837.67","$623.00","$62.33","172022","172022","222602000000033050","KATHLEEN, FL- 33849","Not Found","Not Found","Not Found"
"12/19/2024","02:06 PM ET","3rd Party Bidder","$56,300.00","$27,382.29","$46,353.00","$28,917.71","19312022","19312022","232826000000032780","1509 EVA AVE","LAKELAND","FL","33803"
"12/19/2024","02:08 PM ET","3rd Party Bidder","$10,400.00","$1,263.18","$2,995.00","$9,136.82","195982020","195982020","293113994090029105","JAPONICA DR","INDIAN LAKE ESTATES","FL","33855"
"12/19/2024","02:10 PM ET","3rd Party Bidder","$14,700.00","$1,679.62","$4,659.00","$13,020.38","207372020","207372020","303105994000008506","INDIAN LAKE DR","INDIAN LAKE ESTATES","FL","33855"
"12/19/2024","02:14 PM ET","3rd Party Bidder","$3,100.00","$1,843.63","$3,431.00","$1,256.37","24922019","24922019","232913140500008111","WATSON DR","LAKELAND","FL","33811"
"12/19/2024","02:16 PM ET","3rd Party Bidder","$1,600.00","$875.63","$626.00","$724.37","262022","262022","222602000000034090","KATHLEEN, FL- 33849","Not Found","Not Found","Not Found"
"12/19/2024","02:29 PM ET","3rd Party Bidder","$14,900.00","$1,518.30","$2,609.00","$13,381.70","33212022","33212022","242810177500001140","SMITHTOWN DR","LAKELAND","FL","33801"
"12/19/2024","02:32 PM ET","3rd Party Bidder","$77,000.00","$16,326.27","$44,090.00","$60,673.73","34452022","34452022","242816185000001150","126 ARIZONA AVE","LAKELAND","FL","33801"
"12/19/2024","02:34 PM ET","3rd Party Bidder","$4,300.00","$3,051.20","$2,558.00","$1,248.80","36032017","36032017","242526000000011020","DEEN STILL RD W","Not Found","Not Found","Not Found"
"12/19/2024","02:40 PM ET","3rd Party Bidder","$66,600.00","$3,861.16","$40,132.00","$62,738.84","38742022","38742022","242827243543000190","3061 CRYSTAL HILLS DR","LAKELAND","FL","33801"
"12/19/2024","02:44 PM ET","3rd Party Bidder","$265,100.00","$140,122.38","$251,580.00","$124,977.62","39762022","39762022","242831261490008680","837 EDGEWOOD DR E","LAKELAND","FL","33803"
"12/19/2024","03:05 PM ET","3rd Party Bidder","$73,900.00","$11,829.12","$59,838.00","$62,070.88","6442017","6442017","232719000000024240","DEESON RD","LAKELAND","FL","33810"
"12/19/2024","03:09 PM ET","3rd Party Bidder","$2,200.00","$956.12","$626.00","$1,243.88","682022","682022","222615000000011050","KATHLEEN, FL- 33849","Not Found","Not Found","Not Found"
"12/19/2024","03:15 PM ET","3rd Party Bidder","$40,100.00","$3,152.75","$5,710.00","$36,947.25","69852022","69852022","253005367000002120","320 9TH AVE S #12","BARTOW","FL","33830"
"12/19/2024","03:20 PM ET","3rd Party Bidder","$200,000.00","$14,765.18","$237,446.00","$185,234.82","70672022","70672022","253006385800016040","565 FORREST DR","BARTOW","FL","33830"
"12/19/2024","03:36 PM ET","3rd Party Bidder","$23,600.00","$2,396.95","$100.00","$21,203.05","70982022","70982022","253006394093000470","FORREST DR W","BARTOW","FL","33830"
"12/19/2024","03:43 PM ET","3rd Party Bidder","$56,200.00","$23,587.01","$43,119.00","$32,612.99","75402022","75402022","262501488040007340","9000 US HIGHWAY 192 LOT 734","CLERMONT","FL","34714"
"12/19/2024","03:57 PM ET","3rd Party Bidder","$394,700.00","$19,120.46","$416,219.00","$375,579.54","75822022","75822022","262512999955000600","946 TUSCAN HILLS BLVD","DAVENPORT","FL","33897"
"12/19/2024","04:01 PM ET","3rd Party Bidder","$20,500.00","$5,743.94","$5,915.00","$14,756.06","79182019","79182019","253005383000001090","1070 STANFORD ST","BARTOW","FL","33830"
"12/19/2024","04:05 PM ET","3rd Party Bidder","$12,100.00","$9,742.09","$2,374.00","$2,357.91","89882022","89882022","262820000000011200","112 AVENUE O NW","WINTER HAVEN","FL","33880"
"12/19/2024","04:06 PM ET","3rd Party Bidder","$1,000.00","$810.14","$627.00","$189.86","902022","902022","222615000000022140","OLD DADE CITY RD","KATHLEEN","FL","33849"
"12/19/2024","04:09 PM ET","3rd Party Bidder","$4,300.00","$937.02","$626.00","$3,362.98","92022","92022","222602000000031160","HWY 54","KATHLEEN","FL","33849"
"01/09/2025","09:32 AM ET","3rd Party Bidder","$1,600.00","$803.30","$639.00","$796.70","1272022","1272022","222615000000044130","KATHLEEN, FL- 33849","Not Found","Not Found","Not Found"
"01/09/2025","09:33 AM ET","3rd Party Bidder","$2,600.00","$771.89","$688.00","$1,828.11","127492022","127492022","273128000000033120","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"01/09/2025","09:36 AM ET","3rd Party Bidder","$26,600.00","$1,189.99","$11,553.00","$25,410.01","132882022","132882022","282733934460426340","1341 ST AUGUSTINE DR","POINCIANA","FL","34759"
"01/09/2025","09:42 AM ET","3rd Party Bidder","$13,200.00","$2,352.48","$4,459.00","$10,847.52","138222019","138222019","272809822000021600","PEARL ST","HAINES CITY","FL","33844"
"01/09/2025","09:43 AM ET","3rd Party Bidder","$900.00","$877.16","$624.00","$22.84","147162022","147162022","293002000000034190","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"01/09/2025","09:50 AM ET","3rd Party Bidder","$10,300.00","$910.81","$2,995.00","$9,389.19","195982020","195982020","293113994090029105","JAPONICA DR","INDIAN LAKE ESTATES","FL","33855"
"01/09/2025","09:32 AM ET","3rd Party Bidder","$1,600.00","$803.30","$639.00","$796.70","1272022","1272022","222615000000044130","KATHLEEN, FL- 33849","Not Found","Not Found","Not Found"
"01/09/2025","09:33 AM ET","3rd Party Bidder","$2,600.00","$771.89","$688.00","$1,828.11","127492022","127492022","273128000000033120","FROSTPROOF, FL- 33843","Not Found","Not Found","Not Found"
"01/09/2025","09:36 AM ET","3rd Party Bidder","$26,600.00","$1,189.99","$11,553.00","$25,410.01","132882022","132882022","282733934460426340","1341 ST AUGUSTINE DR","POINCIANA","FL","34759"
"01/09/2025","09:42 AM ET","3rd Party Bidder","$13,200.00","$2,352.48","$4,459.00","$10,847.52","138222019","138222019","272809822000021600","PEARL ST","HAINES CITY","FL","33844"
"01/09/2025","09:43 AM ET","3rd Party Bidder","$900.00","$877.16","$624.00","$22.84","147162022","147162022","293002000000034190","LAKE WALES, FL- 33898","Not Found","Not Found","Not Found"
"01/09/2025","09:50 AM ET","3rd Party Bidder","$10,300.00","$910.81","$2,995.00","$9,389.19","195982020","195982020","293113994090029105","JAPONICA DR","INDIAN LAKE ESTATES","FL","33855"
"01/16/2025","09:38 AM ET","3rd Party Bidder","$17,000.00","$1,322.24","$7,138.00","$15,677.76","1289-2024","12557","273031000000023130","SAND DOLLAR ST","LAKE WALES","FL","33859"
"01/16/2025","09:40 AM ET","3rd Party Bidder","$20,100.00","$1,644.56","$9,373.00","$18,455.44","1293-2024","12773","273201000000013130","US HIGHWAY 27","FROSTPROOF","FL","33843"
"01/16/2025","09:49 AM ET","3rd Party Bidder","$27,100.00","$1,580.92","$5,707.00","$25,519.08","1297-2024","13346","282733934460472130","1203 VERNON LN","POINCIANA","FL","34759"
"01/16/2025","10:04 AM ET","3rd Party Bidder","$25,200.00","$1,416.53","$5,707.00","$23,783.47","1300-2024","13435","282735934560283040","280 SPOONBILL DR","POINCIANA","FL","34759"
"01/16/2025","10:06 AM ET","3rd Party Bidder","$40,000.00","$1,835.24","$11,553.00","$38,164.76","1301-2024","13437","282735934560287120","1457 SWAN CT","POINCIANA","FL","34759"
"01/16/2025","10:11 AM ET","3rd Party Bidder","$32,100.00","$1,416.53","$5,707.00","$30,683.47","1303-2024","13469","282802934710064030","1706 TENCH LN","POINCIANA","FL","34759"
"01/16/2025","09:38 AM ET","3rd Party Bidder","$17,000.00","$1,322.24","$7,138.00","$15,677.76","1289-2024","12557","273031000000023130","SAND DOLLAR ST","LAKE WALES","FL","33859"
"01/16/2025","09:40 AM ET","3rd Party Bidder","$20,100.00","$1,644.56","$9,373.00","$18,455.44","1293-2024","12773","273201000000013130","US HIGHWAY 27","FROSTPROOF","FL","33843"
"01/16/2025","09:49 AM ET","3rd Party Bidder","$27,100.00","$1,580.92","$5,707.00","$25,519.08","1297-2024","13346","282733934460472130","1203 VERNON LN","POINCIANA","FL","34759"
"01/16/2025","10:04 AM ET","3rd Party Bidder","$25,200.00","$1,416.53","$5,707.00","$23,783.47","1300-2024","13435","282735934560283040","280 SPOONBILL DR","POINCIANA","FL","34759"
"01/16/2025","10:06 AM ET","3rd Party Bidder","$40,000.00","$1,835.24","$11,553.00","$38,164.76","1301-2024","13437","282735934560287120","1457 SWAN CT","POINCIANA","FL","34759"
"01/16/2025","10:11 AM ET","3rd Party Bidder","$32,100.00","$1,416.53","$5,707.00","$30,683.47","1303-2024","13469","282802934710064030","1706 TENCH LN","POINCIANA","FL","34759"
"01/16/2025","10:20 AM ET","3rd Party Bidder","$200,100.00","$1,773.97","$17,725.00","$198,326.03","1306-2024","13506","282802934710147020","PINE ST","POINCIANA","FL","34759"
"01/16/2025","10:23 AM ET","3rd Party Bidder","$50,100.00","$1,861.17","$11,553.00","$48,238.83","1307-2024","13522","282803934760042010","LAKEVIEW PL","POINCIANA","FL","34759"
"01/16/2025","10:25 AM ET","3rd Party Bidder","$48,100.00","$2,276.93","$11,553.00","$45,823.07","1308-2024","13581","282810935240804020","304 GARDENIA CT","POINCIANA","FL","34759"
"01/16/2025","10:33 AM ET","3rd Party Bidder","$29,000.00","$1,557.68","$5,707.00","$27,442.32","1310-2024","13236","282733934460376360","1409 HILLSBOROUGH DR","POINCIANA","FL","34759"
"01/16/2025","10:38 AM ET","3rd Party Bidder","$32,200.00","$1,581.66","$5,707.00","$30,618.34","1311-2024","13239","282733934460382080","SARASOTA LN","POINCIANA","FL","34759"
"01/16/2025","10:43 AM ET","3rd Party Bidder","$46,700.00","$1,747.47","$5,707.00","$44,952.53","1312-2024","13587","282810935240822160","240 BEGONIA LN","POINCIANA","FL","34759"
"01/16/2025","10:45 AM ET","3rd Party Bidder","$46,900.00","$2,055.15","$5,707.00","$44,844.85","1313-2024","13612","282810935240850240","103 ORCHID CT","POINCIANA","FL","34759"
"01/16/2025","10:49 AM ET","3rd Party Bidder","$43,600.00","$1,926.74","$11,553.00","$41,673.26","1315-2024","13638","28-28-15-9353-6002-2160","486 BIG SIOUX CT","POINCIANA","FL","34759"
"01/16/2025","10:53 AM ET","3rd Party Bidder","$18,800.00","$1,652.07","$5,707.00","$17,147.93","1318-2024","13271","282733934460409040","MEDITERRANEAN DR","POINCIANA","FL","34759"
"01/16/2025","10:55 AM ET","3rd Party Bidder","$22,600.00","$1,365.81","$5,707.00","$21,234.19","1319-2024","13284","282733934460426120","1340 HOMOSASSA DR","POINCIANA","FL","34759"
"01/16/2025","10:56 AM ET","3rd Party Bidder","$2,800.00","$1,391.15","$6,369.00","$1,408.85","1322-2024","14550","283207000000033320","US HIGHWAY 27","FROSTPROOF","FL","33843"
"01/16/2025","10:57 AM ET","3rd Party Bidder","$10,000.00","$1,508.34","$12,815.00","$8,491.66","1323-2024","14600","283230000000012010","US HIGHWAY 27","FROSTPROOF","FL","33843"
"01/16/2025","11:04 AM ET","3rd Party Bidder","$23,600.00","$1,469.82","$10,793.00","$22,130.18","1324-2024","14605","283230000000014080","AVON PARK CUTOFF RD","FROSTPROOF","FL","33843"
"01/16/2025","11:10 AM ET","3rd Party Bidder","$36,600.00","$1,853.09","$8,036.00","$34,746.91","1326-2024","13897","282917937003002480","2790 FAST TROT TRL","LAKE WALES","FL","33853"
"11/13/2024","10:02 AM ET","3rd Party Bidder","$3,700.00","$1,779.25","Not Found","$1,920.75","2017-0001562","2017-0001562","02-12-27-1829-0040-0200","108 ORCHARD AV","CRESCENT CITY","FL","32112"
"11/13/2024","10:04 AM ET","3rd Party Bidder","$1,600.00","$1,027.97","Not Found","$572.03","2017-0004873","2017-0004873","05-11-26-0000-8888-0902","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:05 AM ET","3rd Party Bidder","$5,000.00","$2,430.73","Not Found","$2,569.27","2017-0005097","2017-0005097","06-10-25-4081-0360-0140","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:08 AM ET","3rd Party Bidder","$4,900.00","$1,661.10","Not Found","$3,238.90","2017-0005327","2017-0005327","06-13-27-4910-0060-0160","230 LAKEWAY DR","GEORGETOWN","FL","32139"
"11/13/2024","10:10 AM ET","3rd Party Bidder","$5,100.00","$2,323.76","Not Found","$2,776.24","2017-0005724","2017-0005724","07-10-24-7070-0120-0030","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:16 AM ET","3rd Party Bidder","$4,600.00","$1,917.82","Not Found","$2,682.18","2017-0006465","2017-0006465","07-13-27-7060-0310-0240","212 DOGWOOD AV","GEORGETOWN","FL","32139"
"11/13/2024","10:19 AM ET","3rd Party Bidder","$6,200.00","$2,084.08","Not Found","$4,115.92","2017-0006553","2017-0006553","07-13-27-7062-0680-0040","207 PARADISE BLVD","GEORGETOWN","FL","32139"
"11/13/2024","10:20 AM ET","3rd Party Bidder","$5,600.00","$1,939.81","Not Found","$3,660.19","2017-0006625","2017-0006625","07-13-27-7062-0740-0330","120 MARIE AV","GEORGETOWN","FL","32139"
"11/13/2024","10:02 AM ET","3rd Party Bidder","$3,700.00","$1,779.25","Not Found","$1,920.75","2017-0001562","2017-0001562","02-12-27-1829-0040-0200","108 ORCHARD AV","CRESCENT CITY","FL","32112"
"11/13/2024","10:04 AM ET","3rd Party Bidder","$1,600.00","$1,027.97","Not Found","$572.03","2017-0004873","2017-0004873","05-11-26-0000-8888-0902","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:05 AM ET","3rd Party Bidder","$5,000.00","$2,430.73","Not Found","$2,569.27","2017-0005097","2017-0005097","06-10-25-4081-0360-0140","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:08 AM ET","3rd Party Bidder","$4,900.00","$1,661.10","Not Found","$3,238.90","2017-0005327","2017-0005327","06-13-27-4910-0060-0160","230 LAKEWAY DR","GEORGETOWN","FL","32139"
"11/13/2024","10:10 AM ET","3rd Party Bidder","$5,100.00","$2,323.76","Not Found","$2,776.24","2017-0005724","2017-0005724","07-10-24-7070-0120-0030","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:16 AM ET","3rd Party Bidder","$4,600.00","$1,917.82","Not Found","$2,682.18","2017-0006465","2017-0006465","07-13-27-7060-0310-0240","212 DOGWOOD AV","GEORGETOWN","FL","32139"
"11/13/2024","10:19 AM ET","3rd Party Bidder","$6,200.00","$2,084.08","Not Found","$4,115.92","2017-0006553","2017-0006553","07-13-27-7062-0680-0040","207 PARADISE BLVD","GEORGETOWN","FL","32139"
"11/13/2024","10:20 AM ET","3rd Party Bidder","$5,600.00","$1,939.81","Not Found","$3,660.19","2017-0006625","2017-0006625","07-13-27-7062-0740-0330","120 MARIE AV","GEORGETOWN","FL","32139"
"11/13/2024","10:22 AM ET","3rd Party Bidder","$3,700.00","$3,486.50","Not Found","$213.50","2017-0008213","2017-0008213","10-10-24-0000-0130-0011","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:26 AM ET","3rd Party Bidder","$6,100.00","$1,682.35","Not Found","$4,417.65","2017-0010527","2017-0010527","12-11-26-8241-0170-0180","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:28 AM ET","3rd Party Bidder","$5,500.00","$1,975.54","Not Found","$3,524.46","2017-0011067","2017-0011067","13-10-24-4079-0020-0080","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:31 AM ET","3rd Party Bidder","$5,300.00","$1,601.73","Not Found","$3,698.27","2017-0012993","2017-0012993","18-08-25-5106-6140-0390","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:33 AM ET","3rd Party Bidder","$2,800.00","$1,617.91","Not Found","$1,182.09","2017-0014393","2017-0014393","21-12-27-8621-0000-0250","107 PECAN DR","CRESCENT CITY","FL","32112"
"11/13/2024","10:44 AM ET","3rd Party Bidder","$8,400.00","$2,610.60","Not Found","$5,789.40","2017-0014918","2017-0014918","23-10-24-4062-0200-0140","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:47 AM ET","3rd Party Bidder","$5,500.00","$2,731.99","Not Found","$2,768.01","2017-0019125","2017-0019125","35-09-24-4075-1520-0360","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","10:59 AM ET","3rd Party Bidder","$5,700.00","$2,561.71","Not Found","$3,138.29","2017-0019984","2017-0019984","37-10-26-6850-3650-0090","2024 EAGLE ST","PALATKA","FL","32177"
"11/13/2024","11:01 AM ET","3rd Party Bidder","$6,200.00","$1,971.11","Not Found","$4,228.89","2017-0020109","2017-0020109","37-13-27-7061-0470-0370","732 PARADISE BLVD","GEORGETOWN","FL","32139"
"11/13/2024","11:09 AM ET","3rd Party Bidder","$8,300.00","$1,906.15","Not Found","$6,393.85","2017-0020235","2017-0020235","37-13-27-7063-1040-0110","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:12 AM ET","3rd Party Bidder","$3,000.00","$1,119.87","Not Found","$1,880.13","2017-0020483","2017-0020483","37-13-27-7063-1290-0060","311 CHIPOLA DR","GEORGETOWN","FL","32139"
"11/13/2024","11:13 AM ET","3rd Party Bidder","$6,100.00","$1,937.16","Not Found","$4,162.84","2018-0006328","2018-0006328","07-13-27-7060-0320-0260","216 REDWOOD BLVD","GEORGETOWN","FL","32139"
"11/13/2024","11:14 AM ET","3rd Party Bidder","$3,900.00","$1,868.47","Not Found","$2,031.53","2018-0006960","2018-0006960","08-13-27-7061-0450-0010","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:18 AM ET","3rd Party Bidder","$5,100.00","$1,878.21","Not Found","$3,221.79","2018-0006974","2018-0006974","08-13-27-7061-0440-0040","333 PALM WAY","GEORGETOWN","FL","32139"
"11/13/2024","11:21 AM ET","3rd Party Bidder","$5,100.00","$1,358.28","Not Found","$3,741.72","2018-0007047","2018-0007047","08-13-27-7061-0560-0030","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:23 AM ET","3rd Party Bidder","$2,100.00","$2,036.98","Not Found","$63.02","2018-0007051","2018-0007051","08-13-27-7061-0560-0080","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:29 AM ET","3rd Party Bidder","$6,600.00","$1,880.72","Not Found","$4,719.28","2018-0007096","2018-0007096","08-13-27-7061-0600-0400","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:31 AM ET","3rd Party Bidder","$4,300.00","$1,874.98","Not Found","$2,425.02","2018-0007124","2018-0007124","08-13-27-7061-0630-0420","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:35 AM ET","3rd Party Bidder","$4,300.00","$1,878.32","Not Found","$2,421.68","2018-0007129","2018-0007129","08-13-27-7061-0640-0400","936 PARADISE BLVD","GEORGETOWN","FL","32139"
"11/13/2024","11:37 AM ET","3rd Party Bidder","$4,400.00","$1,102.19","Not Found","$3,297.81","2018-0007136","2018-0007136","08-13-27-7063-1270-0200","339 E EDGEWOOD DR","GEORGETOWN","FL","32139"
"11/13/2024","11:39 AM ET","3rd Party Bidder","$4,000.00","$1,778.00","Not Found","$2,222.00","2018-0007143","2018-0007143","08-13-27-7063-1260-0420","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:41 AM ET","3rd Party Bidder","$4,200.00","$1,778.00","Not Found","$2,422.00","2018-0007167","2018-0007167","08-13-27-7063-1280-0210","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:44 AM ET","3rd Party Bidder","$4,200.00","$1,778.00","Not Found","$2,422.00","2018-0007175","2018-0007175","08-13-27-7063-1280-0420","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:48 AM ET","3rd Party Bidder","$4,100.00","$1,821.00","Not Found","$2,279.00","2018-0007188","2018-0007188","08-13-27-7063-1310-0210","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:56 AM ET","3rd Party Bidder","$5,600.00","$1,776.78","Not Found","$3,823.22","2018-0007257","2018-0007257","08-13-27-7063-1320-0210","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","11:57 AM ET","3rd Party Bidder","$3,600.00","$1,392.26","Not Found","$2,207.74","2018-0008991","2018-0008991","11-11-26-8243-0070-0110","507 HICKORY NUT TRL","SATSUMA","FL","32189"
"11/13/2024","12:03 PM ET","3rd Party Bidder","$3,800.00","$1,727.84","Not Found","$2,072.16","2018-0008999","2018-0008999","11-11-26-8243-0070-0150","00 UNASSIGNED LOCATION RE","Not Found","Not Found","Not Found"
"11/13/2024","12:05 PM ET","3rd Party Bidder","$4,500.00","$1,422.78","Not Found","$3,077.22","2018-0009024","2018-0009024","11-11-26-8243-0010-0140","210 RIDGE RD","SATSUMA","FL","32189"
